repeat,fold,representation,selector,budget,model,selected_features,best_params,accuracy,sensitivity,specificity,precision,f1,roc_auc,pr_auc,tn,fp,fn,tp,runtime_seconds,pca_explained_variance
1,3,selected,mutual_information,6,svm_rbf,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al""]","{""model__C"": 2.0, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.19927941699279472,
1,3,selected,mutual_information,6,xgboost,"[""hemo"", ""pcv"", ""rc"", ""sc"", ""sg"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.16682083300838713,
1,3,selected,mutual_information,4,logistic_regression,"[""hemo"", ""pcv"", ""rc"", ""sc""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.98125,0.9907446808510639,24,0,2,38,0.10897849999309983,
1,3,selected,mutual_information,4,svm_rbf,"[""hemo"", ""pcv"", ""rc"", ""sc""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9770833333333333,0.9891287284144429,24,0,2,38,0.1997444160078885,
1,3,selected,mutual_information,4,xgboost,"[""hemo"", ""pcv"", ""rc"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.953125,0.95,0.9583333333333334,0.9743589743589743,0.9620253164556962,0.9802083333333333,0.9903525239883189,23,1,2,38,0.16741212499618996,
1,3,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet"", ""htn"", ""sc""]","{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.17685437500767875,
1,3,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet"", ""htn"", ""sc""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3234502919949591,
1,3,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet"", ""htn"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.21204516700527165,
1,3,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.16751679200388025,
1,3,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.30908295800327323,
1,3,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm"", ""sg"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.20379975000105333,
1,3,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.9375,0.9,1.0,1.0,0.9473684210526315,0.9927083333333333,0.9961141304347828,24,0,4,36,0.16045466699870303,
1,3,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.953125,0.925,1.0,1.0,0.961038961038961,0.9979166666666667,0.9987652439024391,24,0,3,37,0.30154200000106357,
1,3,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""al"", ""pcv"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9880208333333332,0.9942307692307693,24,0,1,39,0.19775820799986832,
1,3,selected,permutation_importance,8,logistic_regression,"[""sg"", ""sc"", ""hemo"", ""al"", ""bgr"", ""htn"", ""dm"", ""age""]","{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.16948504200263415,
1,3,selected,permutation_importance,8,svm_rbf,"[""sg"", ""sc"", ""hemo"", ""al"", ""bgr"", ""htn"", ""dm"", ""age""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.31120033300248906,
1,3,selected,permutation_importance,8,xgboost,"[""sg"", ""sc"", ""hemo"", ""al"", ""bgr"", ""htn"", ""dm"", ""age""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.21012220899865497,
1,3,selected,permutation_importance,6,logistic_regression,"[""sg"", ""sc"", ""hemo"", ""al"", ""bgr"", ""htn""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.1612030409887666,
1,3,selected,permutation_importance,6,svm_rbf,"[""sg"", ""sc"", ""hemo"", ""al"", ""bgr"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.29561754199676216,
1,3,selected,permutation_importance,6,xgboost,"[""sg"", ""sc"", ""hemo"", ""al"", ""bgr"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0000000000000002,24,0,1,39,0.20220637499005534,
1,3,selected,permutation_importance,4,logistic_regression,"[""sg"", ""sc"", ""hemo"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": ""balanced""}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9979166666666666,0.9988095238095238,24,0,1,39,0.10980687499977648,
1,3,selected,permutation_importance,4,svm_rbf,"[""sg"", ""sc"", ""hemo"", ""al""]","{""model__C"": 2.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.19664241600548849,
1,3,selected,permutation_importance,4,xgboost,"[""sg"", ""sc"", ""hemo"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.16111562500009313,
1,3,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2495814580033766,0.8208597871596679
1,3,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.4601805419952143,0.8208597871596679
1,3,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.24686458399810363,0.7229061243485175
1,3,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.4610507920006057,0.7229061243485175
1,3,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.24478541700227652,0.6007881127229301
1,3,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.45605716700083576,0.6007881127229301
1,4,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.24060633299814072,
1,4,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.4472313340083929,
1,4,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,2.8851022500020918,
1,4,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.28489216600428335,
1,4,selected,mutual_information,8,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""dm"", ""htn"", ""sod""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.1709732090093894,
1,4,selected,mutual_information,8,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""dm"", ""htn"", ""sod""]","{""model__C"": 2.0, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.30848379200324416,
1,4,selected,mutual_information,8,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""dm"", ""htn"", ""sod""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.20947445800993592,
1,4,selected,mutual_information,6,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""dm""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.16203262499766424,
1,4,selected,mutual_information,6,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""dm""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.29249470800277777,
1,4,selected,mutual_information,6,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""dm""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 300}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2097011250007199,
1,4,selected,mutual_information,4,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 10.0, ""model__class_weight"": ""balanced""}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9916666666666667,0.9958333333333335,24,0,1,39,0.11087766700075008,
1,4,selected,mutual_information,4,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 8.0, ""model__class_weight"": null, ""model__gamma"": 0.1}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9854166666666666,0.9930112570356474,24,0,2,38,0.20164329100225586,
1,4,selected,mutual_information,4,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.17238116699445527,
1,4,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""sg"", ""dm"", ""al"", ""pcv"", ""htn"", ""appet"", ""sc""]","{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.17489295799168758,
1,4,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""sg"", ""dm"", ""al"", ""pcv"", ""htn"", ""appet"", ""sc""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3198024580051424,
1,4,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""sg"", ""dm"", ""al"", ""pcv"", ""htn"", ""appet"", ""sc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2115088749997085,
1,4,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""sg"", ""dm"", ""al"", ""pcv"", ""htn""]","{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.16549212498648558,
1,4,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""sg"", ""dm"", ""al"", ""pcv"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.30263312500028405,
1,4,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""sg"", ""dm"", ""al"", ""pcv"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.20425524999154732,
1,4,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""sg"", ""dm"", ""al""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.15764104199479334,
1,4,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""sg"", ""dm"", ""al""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,1.0,1.0,24,0,2,38,0.28975804199581034,
1,4,selected,wrapper_rfe,4,xgboost,"[""hemo"", ""sg"", ""dm"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.19458166699041612,
1,4,selected,permutation_importance,8,logistic_regression,"[""hemo"", ""sg"", ""age"", ""al"", ""ane"", ""appet"", ""ba"", ""bgr""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9979166666666666,0.9988095238095238,24,0,2,38,0.22823833300208207,
1,4,selected,permutation_importance,8,svm_rbf,"[""hemo"", ""sg"", ""age"", ""al"", ""ane"", ""appet"", ""ba"", ""bgr""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.953125,0.925,1.0,1.0,0.961038961038961,1.0,1.0,24,0,3,37,0.32363945900578983,
1,4,selected,permutation_importance,8,xgboost,"[""hemo"", ""sg"", ""age"", ""al"", ""ane"", ""appet"", ""ba"", ""bgr""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.21671916601189878,
1,4,selected,permutation_importance,6,logistic_regression,"[""hemo"", ""sg"", ""age"", ""al"", ""ane"", ""appet""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9979166666666666,0.9988095238095238,24,0,1,39,0.17032945799292065,
1,4,selected,permutation_importance,6,svm_rbf,"[""hemo"", ""sg"", ""age"", ""al"", ""ane"", ""appet""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.953125,0.925,1.0,1.0,0.961038961038961,1.0,1.0,24,0,3,37,0.30838475000928156,
1,4,selected,permutation_importance,6,xgboost,"[""hemo"", ""sg"", ""age"", ""al"", ""ane"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 300}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.21443487500073388,
1,4,selected,permutation_importance,4,logistic_regression,"[""hemo"", ""sg"", ""age"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,0.9989583333333334,0.999390243902439,24,0,1,39,0.11086720800085459,
1,4,selected,permutation_importance,4,svm_rbf,"[""hemo"", ""sg"", ""age"", ""al""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.953125,0.925,1.0,1.0,0.961038961038961,0.9989583333333334,0.999390243902439,24,0,3,37,0.208390750005492,
1,4,selected,permutation_importance,4,xgboost,"[""hemo"", ""sg"", ""age"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2345821660128422,
1,4,pca,pca,8,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2562262919964269,0.8259729699601427
1,4,pca,pca,8,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.4629460829892196,0.8259729699601427
1,4,pca,pca,6,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 10.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,24,0,0,40,0.24392787500983104,0.7284847796159973
1,4,pca,pca,6,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.45696208300068974,0.7284847796159973
1,4,pca,pca,4,logistic_regression,latent_components_not_clinical_variables,"{""model__C"": 0.1, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.2429954999970505,0.5956438214246548
1,4,pca,pca,4,svm_rbf,latent_components_not_clinical_variables,"{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.45627583299938124,0.5956438214246548
1,5,full,none,24,logistic_regression,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 1.0, ""model__class_weight"": null}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.24125174999062438,
1,5,full,none,24,svm_rbf,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.45695183299540076,
1,5,full,none,24,random_forest,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__class_weight"": ""balanced_subsample"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,2.7714354589988943,
1,5,full,none,24,xgboost,"[""age"", ""bp"", ""sg"", ""al"", ""su"", ""rbc"", ""pc"", ""pcc"", ""ba"", ""bgr"", ""bu"", ""sc"", ""sod"", ""pot"", ""hemo"", ""pcv"", ""wc"", ""rc"", ""htn"", ""dm"", ""cad"", ""appet"", ""pe"", ""ane""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 300}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0000000000000002,23,1,0,40,0.2822572080040118,
1,5,selected,mutual_information,8,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al"", ""htn"", ""pot""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0000000000000002,23,1,0,40,0.16352362500037998,
1,5,selected,mutual_information,8,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al"", ""htn"", ""pot""]","{""model__C"": 0.5, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.984375,0.975,1.0,1.0,0.9873417721518988,1.0,1.0,24,0,1,39,0.2990339169919025,
1,5,selected,mutual_information,8,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al"", ""htn"", ""pot""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,0.9999999999999999,23,1,0,40,0.20744274999015033,
1,5,selected,mutual_information,6,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.96875,0.975,0.9583333333333334,0.975,0.975,0.9989583333333334,0.9993902439024391,23,1,1,39,0.11045125000237022,
1,5,selected,mutual_information,6,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": ""scale""}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,1.0,1.0,23,1,0,40,0.19985616698977537,
1,5,selected,mutual_information,6,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc"", ""sg"", ""al""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9999999999999999,1.0,23,1,0,40,0.16717204099404626,
1,5,selected,mutual_information,4,logistic_regression,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 10.0, ""model__class_weight"": null}",0.953125,1.0,0.875,0.9302325581395349,0.963855421686747,0.9958333333333333,0.9976308139534885,21,3,0,40,0.10851195899886079,
1,5,selected,mutual_information,4,svm_rbf,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__C"": 8.0, ""model__class_weight"": ""balanced"", ""model__gamma"": 0.1}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9979166666666667,0.998765243902439,23,1,0,40,0.20492233299592044,
1,5,selected,mutual_information,4,xgboost,"[""hemo"", ""pcv"", ""sc"", ""rc""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 3, ""model__n_estimators"": 150}",0.9375,0.95,0.9166666666666666,0.95,0.95,0.9947916666666666,0.996978021978022,22,2,2,38,0.1769350420072442,
1,5,selected,wrapper_rfe,8,logistic_regression,"[""hemo"", ""al"", ""dm"", ""sg"", ""pcv"", ""htn"", ""sc"", ""appet""]","{""model__C"": 1.0, ""model__class_weight"": null}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.1761351249879226,
1,5,selected,wrapper_rfe,8,svm_rbf,"[""hemo"", ""al"", ""dm"", ""sg"", ""pcv"", ""htn"", ""sc"", ""appet""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.3204788750008447,
1,5,selected,wrapper_rfe,8,xgboost,"[""hemo"", ""al"", ""dm"", ""sg"", ""pcv"", ""htn"", ""sc"", ""appet""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,24,0,0,40,0.21056529199995566,
1,5,selected,wrapper_rfe,6,logistic_regression,"[""hemo"", ""al"", ""dm"", ""sg"", ""pcv"", ""htn""]","{""model__C"": 0.1, ""model__class_weight"": null}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9989583333333334,0.9987804878048783,24,0,2,38,0.1670458340086043,
1,5,selected,wrapper_rfe,6,svm_rbf,"[""hemo"", ""al"", ""dm"", ""sg"", ""pcv"", ""htn""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9989583333333334,0.9987804878048783,24,0,2,38,0.31422562499938067,
1,5,selected,wrapper_rfe,6,xgboost,"[""hemo"", ""al"", ""dm"", ""sg"", ""pcv"", ""htn""]","{""model__learning_rate"": 0.05, ""model__max_depth"": 2, ""model__n_estimators"": 150}",0.984375,1.0,0.9583333333333334,0.975609756097561,0.9876543209876543,0.9989583333333333,0.998780487804878,23,1,0,40,0.20776808299706317,
1,5,selected,wrapper_rfe,4,logistic_regression,"[""hemo"", ""al"", ""dm"", ""sg""]","{""model__C"": 1.0, ""model__class_weight"": ""balanced""}",0.953125,0.925,1.0,1.0,0.961038961038961,0.9989583333333333,0.9987804878048782,24,0,3,37,0.16138416700414382,
1,5,selected,wrapper_rfe,4,svm_rbf,"[""hemo"", ""al"", ""dm"", ""sg""]","{""model__C"": 0.5, ""model__class_weight"": null, ""model__gamma"": ""scale""}",0.96875,0.95,1.0,1.0,0.9743589743589743,0.9989583333333334,0.9987804878048782,24,0,2,38,0.2979733749962179,
